,Weight class,Round,f1_Height_cm,f1_Wins,f1_Losses,f1_Reach,f1_DOB,f1_SLpM,f1_Str. Acc.,f1_SApM,f1_Str. Def,f1_TD Avg.,f1_TD Acc.,f1_TD Def.,f1_Sub. Avg.,f2_Height_cm,f2_Wins,f2_Losses,f2_Reach,f2_DOB,f2_SLpM,f2_Str. Acc.,f2_SApM,f2_Str. Def,f2_TD Avg.,f2_TD Acc.,f2_TD Def.,f2_Sub. Avg.,Method_DEC,Method_KO/TKO,Method_SUB,f1_STANCE_Orthodox,f1_STANCE_Southpaw,f1_STANCE_Switch,f1_STANCE_unk,f2_STANCE_Orthodox,f2_STANCE_Southpaw,f2_STANCE_Switch,f2_STANCE_unk,winner
1223,10.0,1.0,185.42,27.0,12.0,76.0,1981.0,3.57,50.0,2.71,54.0,2.12,48.0,47.0,0.8,193.04,35.0,16.0,76.0,1988.0,3.0,47.0,4.36,42.0,0.47,28.0,47.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1224,10.0,3.0,190.5,14.0,5.0,79.0,1989.0,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,187.96,32.0,7.0,76.0,1979.0,3.75,47.0,3.84,54.0,2.04,40.0,60.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1225,9.0,3.0,175.26,14.0,3.0,76.0,1986.0,5.21,44.0,5.35,50.0,0.5,25.0,40.0,0.0,185.42,12.0,5.0,77.0,1979.0,2.98,45.0,2.95,58.0,0.95,55.0,50.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1226,11.0,3.0,185.42,33.0,13.0,84.0,1988.0,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,190.5,22.0,6.0,78.0,1985.0,3.63,50.0,3.31,55.0,1.67,45.0,82.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1227,8.0,3.0,185.42,17.0,5.0,74.0,1987.0,3.41,44.0,3.08,55.0,0.18,6.0,53.0,0.4,182.88,17.0,6.0,75.0,1990.0,3.24,40.0,4.07,54.0,0.96,30.0,57.0,2.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1228,7.0,3.0,154.94,14.0,4.0,73.0,1993.0,3.08,39.0,2.79,54.0,2.16,36.0,62.0,0.0,154.94,13.0,3.0,72.0,1995.0,5.81,47.0,3.23,74.0,0.18,16.0,84.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1229,7.0,3.0,175.26,13.0,6.0,70.0,1986.0,2.99,46.0,2.99,66.0,0.68,60.0,39.0,0.2,167.64,14.0,5.0,66.0,1984.0,2.65,35.0,3.61,59.0,0.86,33.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1230,6.0,3.0,165.1,13.0,3.0,69.0,1992.0,2.86,35.0,4.26,43.0,0.0,0.0,61.0,0.3,172.72,12.0,4.0,70.0,1987.0,3.33,42.0,3.0,58.0,1.92,41.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1231,10.0,3.0,193.04,14.0,2.0,78.0,1992.0,4.23,52.0,2.23,52.0,0.75,25.0,90.0,0.2,193.04,9.0,4.0,80.0,1988.0,3.35,39.0,4.82,49.0,0.23,50.0,42.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1232,5.0,1.0,172.72,13.0,5.0,69.0,1985.0,4.21,47.0,3.25,56.0,2.07,46.0,60.0,0.2,154.94,14.0,2.0,71.0,1994.0,2.92,61.0,2.68,46.0,3.06,54.0,0.0,3.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1233,10.0,1.0,182.88,15.0,8.0,72.0,1991.0,2.81,46.0,3.84,49.0,1.41,20.0,50.0,0.0,182.88,13.0,4.0,76.0,1992.0,2.61,45.0,4.04,58.0,3.42,50.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1234,5.0,3.0,165.1,10.0,6.0,70.0,1990.0,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,167.64,13.0,7.0,72.0,1993.0,2.36,33.0,2.99,54.0,0.25,20.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1235,11.0,5.0,154.94,18.0,4.0,73.0,1986.0,3.32,40.0,4.15,54.0,1.06,54.0,75.0,0.2,193.04,21.0,9.0,77.0,1984.0,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1236,8.0,2.0,154.94,17.0,7.0,72.0,1986.0,2.63,36.0,2.73,58.0,0.97,29.0,57.0,0.4,182.88,11.0,2.0,71.0,1996.0,3.58,52.0,1.96,58.0,1.81,34.0,41.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1237,6.0,3.0,182.88,22.0,6.0,70.0,1989.0,4.39,42.0,4.27,53.0,0.66,13.0,66.0,0.3,167.64,17.0,9.0,66.0,1986.0,4.42,46.0,3.07,59.0,3.89,40.0,82.0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1238,8.0,2.0,190.5,13.0,4.0,78.0,1990.0,3.72,47.0,2.79,53.0,0.98,46.0,71.0,0.7,182.88,14.0,4.0,76.0,1989.0,5.33,41.0,5.83,49.0,0.89,22.0,72.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1239,6.0,1.0,154.94,17.0,4.0,73.0,1988.0,2.94,42.0,2.16,66.0,2.16,55.0,50.0,0.3,167.64,18.0,5.0,66.0,1985.0,2.78,49.0,2.35,67.0,4.13,55.0,100.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1240,2.0,3.0,167.64,9.0,7.0,68.0,1977.0,3.29,41.0,3.37,61.0,0.66,63.0,50.0,0.8,167.64,10.0,4.0,68.0,1982.0,2.57,61.0,1.63,47.0,2.77,65.0,42.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
